t_s,x_m,x_hat_m,d_meas_m,theta_deg,theta_hat_deg,phi_deg,phi_cmd_deg
1.084236864053377686e-02,-3.067700965102212611e-05,-3.067700965100894628e-05,1.999693229903490022e-01,1.284986052622036357e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.167639699749791447e-02,-3.508421667419043546e-05,-3.508421667419714396e-05,1.999649157833258140e-01,1.471314870523546259e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.251042535446205209e-02,-3.971367278586074518e-05,-3.971367278585158367e-05,1.999602863272141595e-01,1.667536505829363414e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.334445371142618797e-02,-4.455241798185962369e-05,-4.455241798184683688e-05,1.999554475820181643e-01,1.873189257600325897e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.417848206839032385e-02,-4.958774363147522952e-05,-4.958774363147955277e-05,1.999504122563685315e-01,2.087824582686261810e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.501251042535446147e-02,-5.480719142740540659e-05,-5.480719142739176597e-05,1.999451928085726193e-01,2.311007013729740045e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.584653878231859908e-02,-6.019855156671295249e-05,-6.019855156672027086e-05,1.999398014484332908e-01,2.542314032899076759e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.668056713928273496e-02,-6.574986231604640526e-05,-6.574986231605572939e-05,1.999342501376839554e-01,2.781336078211861240e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.751459549624687084e-02,-7.144940323379288640e-05,-7.144940323378090596e-05,1.999285505967662302e-01,3.027675993843743640e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.834862385321101019e-02,-7.728568475435336070e-05,-7.728568475434682838e-05,1.999227143152456643e-01,3.280948235857476525e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.918265221017514607e-02,-8.324744798017796182e-05,-8.324744798018923753e-05,1.999167525520198219e-01,3.540778856804166486e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.001668056713928195e-02,-8.932366263699388512e-05,-8.932366263700308728e-05,1.999106763373630080e-01,3.806805370208931061e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.085070892410341784e-02,-9.550352713223323245e-05,-9.550352713222354240e-05,1.999044964728677876e-01,4.078676794673569139e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.168473728106755372e-02,-1.017764620147224963e-04,-1.017764620147298960e-04,1.998982235379852812e-01,4.356053139415533293e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.251876563803169307e-02,-1.081320993517940045e-04,-1.081320993517875806e-04,1.998918679006482235e-01,4.638604628579043321e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.335279399499582895e-02,-1.145602825446942935e-04,-1.145602825446956352e-04,1.998854397174553155e-01,4.926011688165309876e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.418682235195996483e-02,-1.210510650865490419e-04,-1.210510650865581628e-04,1.998789489349134529e-01,5.217964865985241785e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.502085070892410418e-02,-1.275947089208494039e-04,-1.275947089208473439e-04,1.998724052910791638e-01,5.514164762886037963e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.585487906588824006e-02,-1.341816831898137307e-04,-1.341816831898212659e-04,1.998658183168101898e-01,5.814321914963728188e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.668890742285237594e-02,-1.408026504720394703e-04,-1.408026504720327754e-04,1.998591973495279783e-01,6.118155822850157577e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.752293577981651182e-02,-1.474484658101996590e-04,-1.474484658101904433e-04,1.998525515341898207e-01,6.425394885280886204e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.835696413678064770e-02,-1.541101766339059338e-04,-1.541101766339147972e-04,1.998458898233660963e-01,6.735776394193443428e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.919099249374478705e-02,-1.607790189384684964e-04,-1.607790189384616930e-04,1.998392209810615494e-01,7.049046312145380577e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.002502085070892293e-02,-1.674464215166432542e-04,-1.674464215166426850e-04,1.998325535784833684e-01,7.364959566018892678e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.085904920767305881e-02,-1.741039929545006287e-04,-1.741039929545051823e-04,1.998258960070455059e-01,7.683279143355352669e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.169307756463719816e-02,-1.807435160390682483e-04,-1.807435160390558071e-04,1.998192564839609553e-01,8.003775721991667202e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.252710592160133057e-02,-1.873569477583308138e-04,-1.873569477583436615e-04,1.998126430522416674e-01,8.326227670060275532e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.336113427856546992e-02,-1.939364185086078090e-04,-1.939364185085945547e-04,1.998060635814914165e-01,8.650420998962070618e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.419516263552960927e-02,-2.004742292987032805e-04,-2.004742292986971819e-04,1.997995257707013139e-01,8.976149230377508115e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.502919099249374169e-02,-2.069628547959105017e-04,-2.069628547959057041e-04,1.997930371452041054e-01,9.303213567889486724e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.586321934945788104e-02,-2.133949284249828592e-04,-2.133949284249814227e-04,1.997866050715750297e-01,9.631421927352991075e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.669724770642202039e-02,-2.197632402942890407e-04,-2.197632402942961694e-04,1.997802367597057149e-01,9.960588806959481678e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.753127606338615280e-02,-2.260607371958130889e-04,-2.260607371958045508e-04,1.997739392628042066e-01,1.029053528723689714e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.836530442035029215e-02,-2.322805215292951921e-04,-2.322805215292933489e-04,1.997677194784707178e-01,1.062108897065252577e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.919933277731442456e-02,-2.384158491922572438e-04,-2.384158491922638845e-04,1.997615841508077472e-01,1.095208389923178371e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.003336113427856391e-02,-2.444601321637027255e-04,-2.444601321636985514e-04,1.997555398678363126e-01,1.128336068102912426e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.086738949124270326e-02,-2.504069239848805248e-04,-2.504069239848694117e-04,1.997495930760151417e-01,1.161476559137456288e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.170141784820683567e-02,-2.562499182360114839e-04,-2.562499182360011840e-04,1.997437500817640099e-01,1.194615048214795694e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.253544620517097502e-02,-2.619829485362889154e-04,-2.619829485362989985e-04,1.997380170514637121e-01,1.227737278177900571e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.336947456213510743e-02,-2.675999879686127739e-04,-2.675999879686030702e-04,1.997324000120314080e-01,1.260829546420652036e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.420350291909924678e-02,-2.730951458457784339e-04,-2.730951458457808734e-04,1.997269048541542302e-01,1.293878690361510264e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.503753127606338613e-02,-2.784626728903370828e-04,-2.784626728903338844e-04,1.997215373271096772e-01,1.326872115658509044e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.587155963302751854e-02,-2.836969469436241564e-04,-2.836969469436345648e-04,1.997163030530563765e-01,1.359797710953972949e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.670558798999165789e-02,-2.887924702214208919e-04,-2.887924702214272887e-04,1.997112075297785838e-01,1.392643832231294398e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.753961634695579724e-02,-2.937438693139543273e-04,-2.937438693139671209e-04,1.997062561306860440e-01,1.425399302814931213e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.837364470391992965e-02,-2.985458951857522351e-04,-2.985458951857422605e-04,1.997014541048142688e-01,1.458053413369649443e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.920767306088406901e-02,-3.031934196576643544e-04,-3.031934196576768770e-04,1.996968065803423342e-01,1.490595904930608340e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.004170141784820836e-02,-3.076814402769772268e-04,-3.076814402769856294e-04,1.996923185597230255e-01,1.523016997750010981e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.087572977481234077e-02,-3.120050720341492807e-04,-3.120050720341605022e-04,1.996879949279658506e-01,1.555307341263500565e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.170975813177648012e-02,-3.161595396745912499e-04,-3.161595396745930930e-04,1.996838404603254180e-01,1.587457971951625524e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.254378648874061253e-02,-3.201401776986655774e-04,-3.201401776986578795e-04,1.996798598223013532e-01,1.619460313339840862e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.337781484570475188e-02,-3.239424303616869030e-04,-3.239424303616844636e-04,1.996760575696383266e-01,1.651306175998508374e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.421184320266889123e-02,-3.275618508786282742e-04,-3.275618508786215521e-04,1.996724381491213896e-01,1.682987753717472668e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.504587155963302364e-02,-3.309940990152680264e-04,-3.309940990152693274e-04,1.996690059009847418e-01,1.714497614982446239e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.587989991659716299e-02,-3.342349460391327593e-04,-3.342349460391247362e-04,1.996657650539608864e-01,1.745828726285227006e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.671392827356129540e-02,-3.372802613881936652e-04,-3.372802613881842326e-04,1.996627197386118269e-01,1.776974380479654503e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.754795663052543475e-02,-3.401260107302144626e-04,-3.401260107302184199e-04,1.996598739892697927e-01,1.807928186842073126e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.838198498748957410e-02,-3.427682559627516674e-04,-3.427682559627442949e-04,1.996572317440372668e-01,1.838684071071330806e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.921601334445370651e-02,-3.452031552131543763e-04,-3.452031552131640257e-04,1.996547968447868471e-01,1.869236275288779670e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.005004170141784586e-02,-3.474269611624583977e-04,-3.474269611624669629e-04,1.996525730388375441e-01,1.899579350623063823e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.088407005838198521e-02,-3.494360213998322709e-04,-3.494360213998348730e-04,1.996505639786001762e-01,1.929708162714588449e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.171809841534611762e-02,-3.512267793141001784e-04,-3.512267793140955163e-04,1.996487732206859156e-01,1.959617892026476182e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.255212677231025697e-02,-3.527957626538499977e-04,-3.527957626538458236e-04,1.996472042373461653e-01,1.989303976570876431e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.338615512927439632e-02,-3.541395829991445172e-04,-3.541395829991522692e-04,1.996458604170008588e-01,2.018762109380753511e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.422018348623853568e-02,-3.552549357615217068e-04,-3.552549357615231163e-04,1.996447450642384880e-01,2.047988238509884873e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.505421184320266115e-02,-3.561386001839943931e-04,-3.561386001839916826e-04,1.996438613998160194e-01,2.076978567032862877e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.588824020016680050e-02,-3.567874374787928949e-04,-3.567874374788004843e-04,1.996432125625212106e-01,2.105729545388721924e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.672226855713093985e-02,-3.571983921224295019e-04,-3.571983921224208824e-04,1.996428016078775902e-01,2.134237880729390913e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.755629691409507920e-02,-3.573684914938342902e-04,-3.573684914938424217e-04,1.996426315085061687e-01,2.162500531066798626e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.839032527105921855e-02,-3.572948358344796706e-04,-3.572948358344929520e-04,1.996427051641655182e-01,2.190514657993672731e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.922435362802334402e-02,-3.569745979547218439e-04,-3.569745979547234160e-04,1.996430254020452877e-01,2.218277625365095318e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.005838198498748337e-02,-3.564050232338005311e-04,-3.564050232338078494e-04,1.996435949767662033e-01,2.245786999298501119e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.089241034195162272e-02,-3.555834296198390806e-04,-3.555834296198323585e-04,1.996444165703801787e-01,2.273040548173677511e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.172643869891576207e-02,-3.545072062368195592e-04,-3.545072062368093135e-04,1.996454927937632018e-01,2.300036237237806258e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.256046705587990142e-02,-3.531738136692242030e-04,-3.531738136692275098e-04,1.996468261863307836e-01,2.326772233180197880e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.339449541284404077e-02,-3.515807854683607550e-04,-3.515807854683472566e-04,1.996484192145316638e-01,2.353246907100593699e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.422852376980816624e-02,-3.497257181289217289e-04,-3.497257181289126216e-04,1.996502742818710985e-01,2.379458789750768855e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.506255212677230559e-02,-3.476062705706329885e-04,-3.476062705706217670e-04,1.996523937294293893e-01,2.405406569338326861e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.589658048373644494e-02,-3.452201641382539104e-04,-3.452201641382657282e-04,1.996547798358617454e-01,2.431089091526697388e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.673060884070058429e-02,-3.425651826015773294e-04,-3.425651826015896351e-04,1.996574348173984215e-01,2.456505359435135372e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.756463719766472364e-02,-3.396391715258829393e-04,-3.396391715258795241e-04,1.996603608284741316e-01,2.481654531295320432e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.839866555462884912e-02,-3.364400365437564895e-04,-3.364400365437614226e-04,1.996635599634562497e-01,2.506535916454349699e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.923269391159298847e-02,-3.329657482110872247e-04,-3.329657482110948141e-04,1.996670342517889163e-01,2.531148993310902373e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.006672226855712782e-02,-3.292143319188654219e-04,-3.292143319188756134e-04,1.996707856680811355e-01,2.555493366030552771e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.090075062552126717e-02,-3.251838663681895850e-04,-3.251838663681783093e-04,1.996748161336318328e-01,2.579568758401208139e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.173477898248540652e-02,-3.208724835702666069e-04,-3.208724835702669864e-04,1.996791275164297441e-01,2.603375013833111762e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.256880733944953199e-02,-3.162783688464119330e-04,-3.162783688464010368e-04,1.996837216311536101e-01,2.626912095358838517e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.340283569641367134e-02,-3.113997608257682362e-04,-3.113997608257812466e-04,1.996886002391742299e-01,2.650180085625114312e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.423686405337781069e-02,-3.062349489127325791e-04,-3.062349489127424995e-04,1.996937650510872686e-01,2.673179178931258448e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.507089241034195004e-02,-3.007822778853343529e-04,-3.007822778853252998e-04,1.996992177221146858e-01,2.695909700084645699e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.590492076730608939e-02,-2.950401427699460874e-04,-2.950401427699589352e-04,1.997049598572300522e-01,2.718372081363668702e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.673894912427021486e-02,-2.890069837638775609e-04,-2.890069837638842287e-04,1.997109930162361269e-01,2.740566843088358073e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.757297748123435421e-02,-2.826812862353756382e-04,-2.826812862353755840e-04,1.997173187137646355e-01,2.762494593620381078e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.840700583819849356e-02,-2.760615807236246498e-04,-2.760615807236299624e-04,1.997239384192763811e-01,2.784156029363041185e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.924103419516263291e-02,-2.691464429387460124e-04,-2.691464429387391277e-04,1.997308535570612720e-01,2.805551934761279398e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.007506255212677226e-02,-2.619344932405458085e-04,-2.619344932405509585e-04,1.997380655067594601e-01,2.826683180664905315e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.090909090909091161e-02,-2.544243952195032851e-04,-2.544243952194991110e-04,1.997455756047805120e-01,2.847550722069363882e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.174311926605503709e-02,-2.466148601586089792e-04,-2.466148601586171107e-04,1.997533851398413940e-01,2.868155612126703780e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.257714762301917644e-02,-2.385046386230011122e-04,-2.385046386229883186e-04,1.997614953613770228e-01,2.888498970610973160e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.341117597998331579e-02,-2.300925191439873933e-04,-2.300925191439928685e-04,1.997699074808560182e-01,2.908581979357905745e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.424520433694745514e-02,-2.213773282190444503e-04,-2.213773282190578673e-04,1.997786226717809532e-01,2.928405882264916382e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.507923269391159449e-02,-2.123579303118181005e-04,-2.123579303118239281e-04,1.997876420696881872e-01,2.947971985291106378e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.591326105087571996e-02,-2.030332278521233781e-04,-2.030332278521174150e-04,1.997969667721478937e-01,2.967281656457259054e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.674728940783985931e-02,-1.934021601865167637e-04,-1.934021601865121287e-04,1.998065978398134990e-01,2.986336322993406345e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.758131776480399866e-02,-1.834637041539259248e-04,-1.834637041539244340e-04,1.998165362958460867e-01,3.005137475776590072e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.841534612176813801e-02,-1.732168756165407709e-04,-1.732168756165275436e-04,1.998267831243834836e-01,3.023686671423023942e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.924937447873227736e-02,-1.626607224181268296e-04,-1.626607224181342293e-04,1.998373392775818769e-01,3.041985508626869894e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000834028356964167e-01,-1.517943240431837422e-04,-1.517943240431918195e-04,1.998482056759568193e-01,3.060035627099178424e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.009174311926605422e-01,-1.406167916169452094e-04,-1.406167916169487331e-04,1.998593832083830624e-01,3.077838707567888576e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.017514595496246815e-01,-1.291272679053785850e-04,-1.291272679053712125e-04,1.998708727320946399e-01,3.095396471777825731e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.025854879065888209e-01,-1.173249273151856211e-04,-1.173249273151988348e-04,1.998826750726848123e-01,3.112710682490702929e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.034195162635529602e-01,-1.052089747328682718e-04,-1.052089747328732727e-04,1.998947910252671378e-01,3.129783140755562520e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.042535446205170996e-01,-9.277864683850602806e-05,-9.277864683851499983e-05,1.999072213531614961e-01,3.146615692005322984e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.050875729774812251e-01,-8.003321240761573148e-05,-8.003321240762639732e-05,1.999199667875923847e-01,3.163210224011355542e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.059216013344453644e-01,-6.697196649880432170e-05,-6.697196649879666452e-05,1.999330280335012144e-01,3.179568649227199728e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.067556296914095038e-01,-5.359423030202451664e-05,-5.359423030201759808e-05,1.999464057696979935e-01,3.195692904365611486e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.075896580483736431e-01,-3.989935113857400622e-05,-3.989935113857256965e-05,1.999601006488614385e-01,3.211584950398566729e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.084236864053377825e-01,-2.588670246109566917e-05,-2.588670246109203710e-05,1.999741132975389191e-01,3.227246772557260002e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.092577147623019079e-01,-1.155568385357776280e-05,-1.155568385358130001e-05,1.999884443161464298e-01,3.242680380332104928e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100917431192660473e-01,3.094279856853854896e-06,3.094279856841186671e-06,2.000030942798568523e-01,3.257887805646936474e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.109257714762301866e-01,1.806373785801556535e-05,1.806373785800952092e-05,2.000180637378580206e-01,3.272871107019514891e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.117597998331943260e-01,3.335321226225043044e-05,3.335321226224929880e-05,2.000333532122622604e-01,3.287632369858198622e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.125938281901584653e-01,4.896320358495116906e-05,4.896320358493966296e-05,2.000489632035849508e-01,3.302173691314482795e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.134278565471225908e-01,6.489419097132910182e-05,6.489419097133186654e-05,2.000648941909713430e-01,3.316497179716793475e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.142618849040867302e-01,8.114663219641514381e-05,8.114663219641049530e-05,2.000811466321964216e-01,3.330604954570484555e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.150959132610508695e-01,9.772096366505827992e-05,9.772096366506000109e-05,2.000977209636650711e-01,3.344499146557837310e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.159299416180150089e-01,1.146176004119265338e-04,1.146176004119259240e-04,2.001146176004119370e-01,3.358181897538063065e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.167639699749791482e-01,1.318369365135071004e-04,1.318369365135019233e-04,2.001318369365135130e-01,3.371655359792128159e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.175979983319432876e-01,1.493793456297429461e-04,1.493793456297520805e-04,2.001493793456297632e-01,3.384921696893248289e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.184320266889074130e-01,1.672451781847161161e-04,1.672451781847272834e-04,2.001672451781847384e-01,3.397983088664187079e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.192660550458715524e-01,1.854347666521994611e-04,1.854347666521982685e-04,2.001854347666522094e-01,3.410841717617214552e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.201000834028356917e-01,2.039484262182119213e-04,2.039484262182089669e-04,2.002039484262182201e-01,3.423499767470659982e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.209341117597998311e-01,2.227864547810198001e-04,2.227864547810209928e-04,2.002227864547810321e-01,3.435959423148904346e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.217681401167639704e-01,2.419491329511363846e-04,2.419491329511413991e-04,2.002419491329511525e-01,3.448222870782386984e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.226021684737280959e-01,2.614367240513218102e-04,2.614367240513226776e-04,2.002614367240513338e-01,3.460292297707601161e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.234361968306922352e-01,2.812494741423023146e-04,2.812494741422921773e-04,2.002812494741423033e-01,3.472169892424316728e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.242702251876563746e-01,3.013876133421676019e-04,3.013876133421689030e-04,2.003013876133421800e-01,3.483857843334138948e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.251042535446205139e-01,3.218513526968319236e-04,3.218513526968280747e-04,2.003218513526968392e-01,3.495358345359901975e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.259382819015846533e-01,3.426408874251648325e-04,3.426408874251662962e-04,2.003426408874251774e-01,3.506673591282089664e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.267723102585487926e-01,3.637563989309648325e-04,3.637563989309644530e-04,2.003637563989309756e-01,3.517805767717668175e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.276063386155129320e-01,3.851980548029594869e-04,3.851980548029709794e-04,2.003851980548029821e-01,3.528757055120088193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.284403669724770714e-01,4.069660088148052018e-04,4.069660088148185917e-04,2.004069660088148297e-01,3.539529627779283594e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
